Acreage,Region,County,Total,year,month,Fatalities,Injuries,Homes Lost,Homes Threatened,Other Structures Lost,Other Structures Threatened,duration,oil,Complex Type,Reporting Ranger,Fire Report Method,Ownership,Latitude,Longitude
5.6,3,Putnam,0.0,2016,11,0,0,0,0,0,0,5.0,9,5.0,"Bills,Aimee T",911 Dispatch,Private Property,41.43419,-73.58497
63.4,3,Orange,0.0,2016,11,0,0,0,0,0,0,7.0,9,5.0,"Ashida,Yuko X",911 Dispatch,Private Property,41.17182,-74.21004
1.1,4,Albany,0.0,2016,11,0,0,0,0,0,0,0.0,7,5.0,"Hess,Joseph C",Ranger Patrol,Other Government,42.71965,-73.86216
9.0,4,Albany,0.0,2016,11,0,0,0,0,0,0,1.0,9,4.0,"Dawson,Robert B",Ranger Patrol,Other Government,42.70874,-73.88814
0.3,5,Washington,0.0,2016,11,0,0,0,0,0,0,0.0,7,5.0,"Quinn,Logan T",911 Dispatch,Private Property,43.39153,-73.5872
641.0,3,Rockland,0.0,2016,11,0,0,0,0,0,0,9.0,1,5.0,"Slade,Kevin M",911 Dispatch,OPR&HP (State Parks),41.17239,-74.09992
1.6,4,Delaware,0.0,2016,11,0,0,0,0,0,0,0.0,8,5.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.16392000000001,-75.35069
0.1,5,Washington,0.0,2016,11,0,0,0,0,0,0,0.0,2,5.0,"Quinn,Logan T",911 Dispatch,Forest Preserve,43.56086,-73.60293
552.0,3,Orange,0.0,2016,11,0,0,0,0,0,0,9.0,9,5.0,"Parlier,Philip J",Landowner,OPR&HP (State Parks),41.22805,-74.14063
0.5,5,Washington,0.0,2017,3,0,0,0,0,0,0,0.0,1,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,42.95329,-73.35088
8.7,4,Albany,0.0,2017,11,0,0,0,0,0,0,0.0,1,5.0,"Nally,David X",DEC Dispatch,Other Government,42.74352,-73.89864
2.8,3,Putnam,0.0,2017,5,0,0,0,0,0,0,2.0,9,5.0,"Davey,Nancy H",DEC Dispatch,Federal Lands,41.34422,-73.94066
0.9,5,Franklin,0.0,2017,10,0,0,0,0,0,0,0.0,8,5.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.88073,-74.26037
22.1,4,Albany,0.0,2017,4,0,0,0,0,0,0,0.0,6,4.0,"DiCintio,Chris A",Fire Department,Private Property,42.5452,-73.82153000000002
32.2,1,Suffolk,0.0,2017,5,0,0,0,0,0,0,0.0,1,4.0,"Gallagher,Bryan ",Ranger Patrol,State Forest/RF Area,40.90924,-72.94538
0.1,5,Hamilton,0.0,2017,7,0,0,0,0,0,0,0.0,6,5.0,"Lomnitzer,Bruce D",Other,Forest Preserve,43.66253,-74.34607
0.5,4,Schoharie,0.0,2017,10,0,0,0,0,0,0,5.0,8,5.0,"Milano,Melissa L",Sheriff,State Forest/RF Area,42.59358,-74.52109
0.2,5,Warren,0.0,2017,6,0,0,0,0,0,0,2.0,6,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.42761,-73.65312
1.0,3,Ulster,0.0,2017,3,0,0,0,0,0,0,0.0,9,4.0,"Scherry,Stephen M",Supervisor,Private Property,41.84511,-74.10648
0.1,5,Franklin,0.0,2017,10,0,0,0,0,0,0,0.0,9,5.0,"Balerno,Jeffrey ",911 Dispatch,Private Property,44.35702,-74.27767
20.7,3,Orange,0.0,2017,4,0,0,0,0,0,0,3.0,8,4.0,"Virkler,Alexander R",911 Dispatch,Other Government,41.3815,-74.6914
13.0,1,Suffolk,0.0,2017,6,0,0,0,0,0,0,2.0,6,4.0,"Gallagher,Bryan ",Other,Federal Lands,40.8837,-72.8502
1.0,3,Ulster,0.0,2017,4,0,0,0,0,0,0,0.0,1,5.0,"Slade,Kevin M",Other,Forest Preserve,42.1606,-74.442
0.1,5,Hamilton,0.0,2017,9,0,0,0,0,0,0,0.0,5,5.0,"Lomnitzer,Bruce D",911 Dispatch,Private Property,43.78373,-74.29179
0.8,5,Saratoga,0.0,2017,3,0,0,0,0,0,0,0.0,8,5.0,"Hess,Joseph C",911 Dispatch,Private Property,43.17787,-73.66051
14.3,4,Albany,0.0,2017,12,0,0,0,0,0,0,0.0,3,5.0,"Nally,David X",Ranger Patrol,Other Government,42.73869000000001,-73.88825
21.0,4,Albany,0.0,2017,5,0,0,0,0,0,0,0.0,2,5.0,"O'Connor,Hannah R",Other,Other Government,42.71794000000001,-73.85781999999998
10.0,3,Putnam,0.0,2017,3,0,0,0,0,0,0,0.0,3,4.0,"Gallagher,Bryan ",Ranger Patrol,Unique Area,41.4408,-73.5809
20.0,6,St. Lawrence,0.0,2017,4,0,0,0,0,0,0,1.0,6,5.0,"Booth,Jared T",911 Dispatch,Conservation Easement,44.52083,-74.81469
30.0,5,Saratoga,0.0,2017,4,0,0,0,0,0,0,1.0,1,5.0,"Hess,Joseph C",DEC Dispatch,Federal Lands,43.00026,-73.6102
4.7,3,Dutchess,0.0,2017,3,0,0,0,0,0,0,0.0,9,5.0,"Tyrrell,Gregory ",911 Dispatch,Private Property,41.63056,-73.53719
3.7,4,Columbia,0.0,2017,2,0,0,0,0,0,0,0.0,1,5.0,"DiCintio,Chris A",911 Dispatch,Private Property,42.06333,-73.59646
0.1,5,Warren,0.0,2017,10,0,0,0,0,0,0,2.0,8,5.0,"Deslauriers,Jacob P",DEC Dispatch,Forest Preserve,43.59913,-73.70982
24.3,4,Albany,0.0,2017,10,0,0,0,0,0,0,2.0,2,5.0,"Nally,David X",DEC Dispatch,Other Government,42.71988,-73.86195
8.5,1,Suffolk,0.0,2017,10,0,0,0,0,0,0,0.0,1,5.0,"Carpenter,Timothy J",Other,State Forest/RF Area,40.90727,-72.76001
1.0,3,Putnam,0.0,2017,9,0,0,0,0,0,0,5.0,8,5.0,"Hanno,Lincoln N",911 Dispatch,OPR&HP (State Parks),41.48446,-73.93555
27.1,4,Albany,0.0,2017,4,0,0,0,0,0,0,1.0,3,5.0,"Briggs,Tyler ",Supervisor,Other Government,42.71534000000001,-73.88048
0.5,5,Washington,0.0,2017,4,0,0,0,0,0,0,1.0,8,5.0,"Quinn,Logan T",Ranger Patrol,Private Property,43.32808,-73.41855
5.2,8,Steuben,0.0,2017,4,0,0,0,0,0,0,0.0,1,5.0,"Carpenter,Timothy J",Other,Wildlife Management Area,42.21944000000001,-77.43760999999998
0.1,3,Sullivan,0.0,2017,4,0,0,0,0,0,0,0.0,1,5.0,"Parlier,Philip J",911 Dispatch,Private Property,41.53409,-74.45753
0.3,5,Franklin,0.0,2017,10,0,0,0,0,0,0,0.0,8,5.0,"Balerno,Jeffrey ",911 Dispatch,Forest Preserve,44.24629,-74.35413
0.5,5,Hamilton,0.0,2017,4,0,0,0,0,0,0,0.0,1,5.0,"Lewis,Andrew S",911 Dispatch,Private Property,43.25723,-74.20225
27.0,8,Monroe,0.0,2017,4,0,0,0,0,0,0,0.0,3,4.0,"Carpenter,Timothy J",Other,Unique Area,42.95893,-77.67626
0.1,5,Warren,0.0,2017,5,0,0,0,0,0,0,1.0,2,5.0,"Donegan,Evan F",DEC Dispatch,Forest Preserve,43.55066,-73.61254
1.0,9,Chautauqua,0.0,2017,5,0,0,0,0,0,0,0.0,8,5.0,"Robitaille,Zachary L",Fire Department,Private Property,42.07022,-79.22253
0.1,5,Washington,0.0,2017,10,0,0,0,0,0,0,1.0,5,5.0,"Quinn,Logan T",911 Dispatch,Private Property,43.49886,-73.35947
8.0,5,Essex,0.0,2017,4,0,0,0,0,0,0,2.0,1,5.0,"Kostoss,Christopher ",911 Dispatch,Private Property,44.37662,-73.809
5.1,3,Putnam,0.0,2017,4,0,0,0,0,0,0,3.0,9,4.0,"Morehouse,Peter F",911 Dispatch,Private Property,41.44418,-73.75244
10.0,4,Albany,0.0,2017,5,0,0,0,0,0,0,0.0,5,5.0,"Breigle,Jeffrey ",Ranger Patrol,State Forest/RF Area,42.71883,-73.86780999999998
3.0,3,Orange,0.0,2017,4,0,0,0,0,0,0,1.0,1,5.0,"Morehouse,Peter F",911 Dispatch,Private Property,41.47413,-74.4851
3.0,7,Oswego,0.0,2017,4,0,0,0,0,0,0,0.0,8,4.0,"Jackson,Scott ",911 Dispatch,Private Property,43.35706,-75.90605
45.0,1,Suffolk,0.0,2017,5,0,0,0,0,0,0,0.0,3,4.0,"Gallagher,Bryan ",Other,State Forest/RF Area,40.94101,-72.79439
7.6,4,Albany,0.0,2017,9,0,0,0,0,0,0,0.0,8,5.0,"Milano,Melissa L",Ranger Patrol,Other Government,42.70535,-73.84031999999998
0.5,5,Washington,0.0,2017,4,0,0,0,0,0,0,1.0,8,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,43.01662,-73.30433000000002
0.8,3,Ulster,0.0,2017,3,0,0,0,0,0,0,1.0,9,5.0,"Slade,Kevin M",Fire Department,Other Government,41.72516,-73.98017
45.0,8,Steuben,0.0,2017,4,0,0,0,0,0,0,0.0,1,4.0,"Carpenter,Timothy J",Other,Wildlife Management Area,42.18124,-77.35129
34.2,1,Suffolk,0.0,2017,4,0,0,0,0,0,0,0.0,1,4.0,"Gallagher,Bryan ",Ranger Patrol,State Forest/RF Area,40.93266,-72.79268
0.7,4,Greene,0.0,2017,4,0,0,0,0,0,0,0.0,8,5.0,"Nelson,Christine X",Ranger Patrol,Private Property,42.36118,-74.14634000000002
7.3,4,Albany,0.0,2017,7,0,0,0,0,0,0,0.0,5,5.0,"O'Connor,Hannah R",DEC Dispatch,Other Government,42.70006,-73.87116999999998
4.0,5,Saratoga,0.0,2017,4,0,0,0,0,0,0,1.0,8,5.0,"Goetke,Anthony G",Sheriff,Private Property,43.12167,-74.0564
8.2,4,Otsego,0.0,2017,10,0,0,0,0,0,0,3.0,9,5.0,"Seeley,Jason J",911 Dispatch,Private Property,42.65081,-74.67751
0.6,6,Lewis,0.0,2017,6,0,0,0,0,0,0,2.0,3,5.0,"Evans,Luke ",911 Dispatch,Private Property,43.838,-75.33198
0.1,3,Orange,0.0,2017,4,0,0,0,0,0,0,0.0,1,5.0,"Parlier,Philip J",911 Dispatch,Private Property,41.52883,-74.4184
7.0,4,Albany,0.0,2017,4,0,0,0,0,0,0,0.0,1,5.0,"Nally,David X",Ranger Patrol,Other Government,42.71965,-73.86216
0.1,5,Washington,0.0,2017,10,0,0,0,0,0,0,2.0,8,5.0,"Goetke,Anthony G",911 Dispatch,Private Property,43.12551,-73.529
2.5,3,Orange,0.0,2017,4,0,0,0,0,0,0,1.0,5,5.0,"Morehouse,Peter F",Fire Department,Private Property,41.49743,-74.60941
0.3,5,Saratoga,0.0,2017,5,0,0,0,0,0,0,0.0,8,5.0,"Hess,Joseph C",DEC Dispatch,Private Property,43.21453,-73.72986999999998
16.7,4,Albany,0.0,2017,9,0,0,0,0,0,0,1.0,6,5.0,"Bink,Joseph L",DEC Dispatch,Unique Area,42.70782,-73.89047
18.9,4,Albany,0.0,2017,6,0,0,0,0,0,0,0.0,6,5.0,"McCartney,Dylan T",DEC Dispatch,Other Government,42.71346,-73.86428000000002
3.0,5,Washington,0.0,2017,11,0,0,0,0,0,0,3.0,8,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,43.09096,-73.35288
0.5,3,Ulster,0.0,2017,4,0,0,0,0,0,0,0.0,1,5.0,"Scherry,Stephen M",911 Dispatch,Private Property,41.99674,-73.95411999999997
7.5,1,Suffolk,0.0,2017,9,0,0,0,0,0,0,4.0,6,4.0,"Gallagher,Bryan ",Other,Other Government,40.88326,-72.84853000000003
0.1,5,Hamilton,0.0,2017,10,0,0,0,0,0,0,0.0,1,5.0,"Lomnitzer,Bruce D",911 Dispatch,Forest Preserve,43.77633,-74.24469
0.2,4,Schoharie,0.0,2017,5,0,0,0,0,0,0,0.0,7,5.0,"McCartney,Dylan T",911 Dispatch,Private Property,42.43998,-74.63231
13.0,8,Steuben,0.0,2017,4,0,0,0,0,0,0,0.0,1,4.0,"Jackson,Scott ",Other,State Forest/RF Area,42.21558,-77.40648
0.5,5,Hamilton,0.0,2017,9,0,0,0,0,0,0,3.0,6,5.0,"Zurek,Robert ",Other,Forest Preserve,44.04254,-74.61641999999998
2.8,6,Herkimer,500.0,2017,10,0,0,0,0,0,0,7.0,4,5.0,"Coscomb,Robert ",911 Dispatch,Conservation Easement,43.5454,-74.85903
0.1,4,Greene,0.0,2017,10,0,0,0,0,0,0,1.0,9,5.0,"Breigle,Jeffrey ",911 Dispatch,Forest Preserve,42.29976,-74.10619
0.9,3,Orange,0.0,2017,4,0,0,0,0,0,0,1.0,9,4.0,"Davey,Nancy H",DEC Dispatch,State Forest/RF Area,41.4806,-74.17019
80.6,1,Suffolk,0.0,2017,5,0,0,0,0,0,0,0.0,3,4.0,"Gallagher,Bryan ",DEC Dispatch,State Forest/RF Area,40.90288,-72.92829
0.1,5,Warren,0.0,2017,9,0,0,0,0,0,0,0.0,9,5.0,"Kabrehl,Charles J",911 Dispatch,Private Property,43.48056,-73.88464
0.1,5,Saratoga,0.0,2017,10,0,0,0,0,0,0,6.0,8,5.0,"Goetke,Anthony G",911 Dispatch,Private Property,43.25195,-74.05317
6.5,4,Albany,0.0,2017,10,0,0,0,0,0,0,2.0,2,5.0,"Breigle,Jeffrey ",Ranger Patrol,Other Government,42.71316,-73.86414
1.2,4,Albany,0.0,2017,5,0,0,0,0,0,0,0.0,2,5.0,"Milano,Melissa L",Other,Other Government,42.71842,-73.86525
11.7,7,Tioga,0.0,2017,4,0,0,0,0,0,1,0.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.30662,-76.116
8.4,1,Suffolk,0.0,2017,6,0,0,0,0,0,0,2.0,9,4.0,"Gallagher,Bryan ",Other,Federal Lands,40.88182000000001,-72.84966999999997
30.0,3,Dutchess,0.0,2017,5,0,0,0,0,0,0,5.0,9,4.0,"Scherry,Stephen M",Other,Federal Lands,41.69922,-73.5158
19.0,5,Saratoga,0.0,2017,4,0,0,0,0,0,0,2.0,8,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,43.03904,-73.99899
6.8,4,Albany,0.0,2017,4,0,0,0,0,0,0,0.0,6,5.0,"DiCintio,Chris A",Other,Other Government,42.72406,-73.87815
0.3,5,St. Lawrence,0.0,2017,10,0,0,0,0,0,0,0.0,1,5.0,"Benzel,William ",911 Dispatch,State Forest/RF Area,44.87724,-74.67255
26.8,8,Monroe,0.0,2017,4,0,0,0,0,0,0,0.0,3,5.0,"Carpenter,Timothy J",Other,Unique Area,42.95893,-77.67626
1.6,4,Delaware,0.0,2017,10,0,0,0,0,0,0,0.0,8,5.0,"McCartney,Dylan T",DEC Dispatch,Private Property,42.2087,-74.63918000000002
0.1,5,Washington,0.0,2017,9,0,0,0,0,0,0,1.0,8,5.0,"Quinn,Logan T",911 Dispatch,Forest Preserve,43.55854,-73.61299
0.1,6,Oneida,0.0,2018,7,0,0,0,0,0,0,0.0,7,5.0,"Coscomb,Robert ",DEC Dispatch,Forest Preserve,43.34024,-75.09174
0.1,6,Lewis,0.0,2018,7,0,0,0,0,0,0,1.0,1,5.0,"Candee,Martin ",911 Dispatch,Other Not Classified,43.6183,-75.30015
2.5,1,Suffolk,0.0,2018,7,0,0,0,0,0,0,3.0,8,5.0,"Pries,Joseph M",Other,Federal Lands,40.78878,-72.9047
33.6,4,Albany,0.0,2018,7,0,0,0,0,0,0,2.0,5,5.0,"DiCintio,Chris A",Ranger Patrol,Unique Area,42.71605,-73.88396
0.3,3,Dutchess,0.0,2018,4,0,0,0,0,0,0,2.0,8,5.0,"Hanno,Lincoln N",911 Dispatch,Wildlife Management Area,42.03465,-73.90916999999997
0.5,8,Steuben,0.0,2018,5,0,0,0,0,0,0,1.0,9,4.0,"Staples,Anne M",911 Dispatch,Private Property,42.10806,-77.21365
13.6,8,Steuben,0.0,2018,3,0,0,0,0,0,0,1.0,1,4.0,"Staples,Anne M",911 Dispatch,Private Property,42.13467,-76.97929
0.1,5,Franklin,0.0,2018,7,0,0,0,0,0,0,2.0,7,5.0,"Burns,Kevin ",Fire Department,Forest Preserve,44.24107,-74.31509
0.1,5,Franklin,0.0,2018,8,0,0,0,0,0,0,2.0,7,5.0,"McCone,Megan E",DEC Dispatch,Forest Preserve,44.33247,-74.40249
3.0,8,Ontario,0.0,2018,2,0,0,0,0,0,0,0.0,1,5.0,"Dormer,Patrick G",911 Dispatch,Private Property,42.98768,-77.44181999999998
0.6,5,Saratoga,0.0,2018,4,0,0,0,0,0,0,0.0,8,5.0,"Hess,Joseph C",911 Dispatch,Private Property,43.20866,-73.65226
0.8,5,Warren,0.0,2018,5,0,0,0,0,0,0,1.0,6,5.0,"Martin,Jamison M",911 Dispatch,Private Property,43.77905,-73.55506
0.1,3,Ulster,0.0,2018,4,0,0,0,0,0,0,3.0,8,5.0,"Martin,Russell P",Ranger Patrol,Forest Preserve,41.98378,-74.08103
0.1,5,Saratoga,0.0,2018,4,0,0,0,0,0,0,0.0,8,1.0,"Hess,Joseph C",Sheriff,OPR&HP (State Parks),43.24801,-73.72863000000002
0.1,5,Franklin,0.0,2018,7,0,0,0,0,0,0,2.0,7,5.0,"Sabo,Scott L",DEC Dispatch,Forest Preserve,44.2876,-74.28868
68.0,6,St. Lawrence,0.0,2018,5,0,0,0,0,0,0,3.0,7,5.0,"Benzel,William ",DEC Dispatch,Private Property,44.31052,-75.30784
46.5,4,Albany,0.0,2018,5,0,0,0,0,0,0,1.0,9,5.0,"Nelson,Christine X",Ranger Patrol,Unique Area,42.71266,-73.89289000000002
11.0,6,St. Lawrence,0.0,2018,5,0,0,0,0,0,0,1.0,2,5.0,"Baldwin,Adam J",911 Dispatch,Private Property,44.17629,-75.05151
0.1,5,Essex,0.0,2018,7,0,0,0,0,0,0,0.0,4,5.0,"VanLaer,Scott L",Sheriff,Conservation Easement,44.11312,-73.82095
28.9,4,Albany,0.0,2018,4,0,0,0,0,0,0,0.0,2,5.0,"Bills,Aimee T",Ranger Patrol,Other Government,42.70815,-73.89581
0.2,6,St. Lawrence,0.0,2018,5,0,0,0,0,0,0,0.0,1,5.0,"Hogan,Joshua T",911 Dispatch,State Forest/RF Area,44.47686,-74.52964
0.5,9,Chautauqua,0.0,2018,5,0,0,0,0,0,0,0.0,6,5.0,"Robitaille,Zachary L",Fire Department,Private Property,42.17228,-79.43687
242.3,3,Ulster,0.0,2018,4,0,0,0,0,0,0,1.0,1,4.0,"Lee,Patrick L",DEC Dispatch,Federal Lands,41.64373,-74.20666999999997
4.5,8,Steuben,0.0,2018,4,0,0,0,0,0,0,0.0,8,5.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.45427,-77.45561
0.1,5,Warren,0.0,2018,9,0,0,0,0,0,0,3.0,7,5.0,"Bodnar,Michael J",Other,Forest Preserve,43.59848,-73.61794
0.3,5,Fulton,0.0,2018,7,0,0,0,0,0,0,0.0,1,5.0,"Lewis,Andrew S",911 Dispatch,Other Government,43.08296,-74.48133
0.9,6,St. Lawrence,0.0,2018,5,0,0,0,0,0,0,0.0,1,4.0,"Jackson,Scott ",Ranger Patrol,Private Property,44.15729,-74.90008
11.9,8,Steuben,0.0,2018,4,0,0,0,0,0,0,0.0,3,5.0,"Carpenter,Timothy J",DEC Dispatch,State Forest/RF Area,42.1924,-77.37222
2.0,5,Warren,0.0,2018,5,0,0,0,1,0,0,1.0,9,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.4751,-73.7674
0.1,5,Essex,0.0,2018,9,0,0,0,0,0,0,1.0,8,5.0,"Evans,Peter H",Fire Department,Private Property,44.22822,-73.9985
0.1,5,Hamilton,0.0,2018,8,0,0,0,0,0,0,1.0,7,5.0,"Waters,James ",DEC Dispatch,Forest Preserve,43.87841,-74.60239
1.1,6,Herkimer,0.0,2018,7,0,0,0,0,0,0,11.0,7,5.0,"Evans,Luke ",911 Dispatch,Forest Preserve,43.92622,-74.91516
1.6,5,Clinton,0.0,2018,5,0,0,0,0,0,0,1.0,1,5.0,"Bronson,Glen A",Fire Department,Private Property,44.64759,-73.75256999999998
3.5,5,Essex,0.0,2018,6,0,0,0,0,0,0,12.0,9,5.0,"Quinn,Logan T",911 Dispatch,Private Property,43.92667,-73.467
0.1,5,Franklin,0.0,2018,5,0,0,0,0,0,0,0.0,1,5.0,"Sabo,Scott L",911 Dispatch,Forest Preserve,44.6376,-74.20181
0.1,5,Hamilton,0.0,2018,7,0,0,0,0,0,0,0.0,8,5.0,"Zurek,Robert ",Supervisor,Forest Preserve,43.90773,-74.54275
0.1,6,Herkimer,0.0,2018,9,0,0,0,0,0,0,1.0,7,5.0,"Hoag,Gregory W",911 Dispatch,Forest Preserve,43.59837,-75.00669
23.2,8,Ontario,0.0,2018,7,0,0,0,0,0,0,2.0,1,4.0,"Wickens,Ryan A",Landowner,Private Property,43.23374,-77.07078
0.1,5,Warren,0.0,2018,5,0,0,0,0,0,0,0.0,8,5.0,"Donegan,Evan F",911 Dispatch,Private Property,43.65264000000001,-73.65811
0.1,5,Hamilton,0.0,2018,7,0,0,0,0,0,0,1.0,8,5.0,"Kallen,David A",911 Dispatch,Forest Preserve,43.63222,-74.41882
1.0,3,Ulster,0.0,2018,5,0,0,0,0,0,0,1.0,6,5.0,"Kreft,Howard K",911 Dispatch,Private Property,41.85198,-74.45948
0.1,5,Franklin,0.0,2018,10,0,0,0,0,0,0,0.0,7,5.0,"Evans,Peter H",DEC Dispatch,Forest Preserve,44.20416,-74.22834
1.0,4,Albany,0.0,2018,4,0,0,0,0,0,0,0.0,1,5.0,"Bills,Aimee T",DEC Dispatch,Private Property,42.71858,-73.86431
0.1,5,Fulton,0.0,2018,7,0,0,0,0,0,0,1.0,9,5.0,"Lewis,Andrew S",DEC Dispatch,Forest Preserve,43.18409000000001,-74.47961
0.1,3,Dutchess,0.0,2018,4,0,0,0,0,0,0,0.0,1,5.0,"Hanno,Lincoln N",911 Dispatch,Private Property,41.79925,-73.89263000000003
4.0,3,Ulster,0.0,2018,4,0,0,0,0,0,0,1.0,8,5.0,"Martin,Russell P",Supervisor,Private Property,41.81111,-74.33147
2.7,3,Sullivan,0.0,2018,4,0,0,0,0,0,0,2.0,8,5.0,"Baker,Callee C",DEC Dispatch,Private Property,41.69481,-74.53432
0.5,8,Ontario,0.0,2018,7,0,0,0,0,0,0,3.0,8,5.0,"Dormer,Patrick G",Ranger Patrol,Private Property,42.68988,-77.3652
9.7,7,Madison,0.0,2018,7,0,0,0,0,0,0,7.0,1,4.0,"Virkler,Alexander R",911 Dispatch,Private Property,42.858,-75.5415
2.0,5,Franklin,0.0,2018,7,0,0,0,0,0,0,5.0,7,5.0,"Evans,Peter H",911 Dispatch,Other Not Classified,44.2922,-74.0872
0.2,6,St. Lawrence,0.0,2018,7,0,0,0,0,0,0,2.0,8,5.0,"Benzel,William ",911 Dispatch,Private Property,44.1494,-74.80953000000002
0.3,5,St. Lawrence,0.0,2018,7,0,0,0,0,0,0,2.0,6,5.0,"Baldwin,Adam J",911 Dispatch,Private Property,44.25309,-74.88486999999998
0.1,5,Hamilton,0.0,2018,9,0,0,0,0,0,0,3.0,7,5.0,"Waters,James ",DEC Dispatch,Forest Preserve,43.87841,-74.60239
0.1,8,Genesee,0.0,2018,8,0,0,0,0,0,0,2.0,1,5.0,"Kennedy,John S",911 Dispatch,Wildlife Management Area,43.08108,-78.39663
0.1,5,Franklin,0.0,2018,9,0,0,0,0,0,0,2.0,8,5.0,"Evans,Peter H",Other,Forest Preserve,44.33436,-74.35028
0.1,5,Franklin,0.0,2018,8,0,0,0,0,0,0,2.0,7,5.0,"Sabo,Scott L",DEC Dispatch,Forest Preserve,44.3356,-74.37198000000002
0.5,5,Hamilton,0.0,2018,5,0,0,0,0,0,0,3.0,5,5.0,"Zurek,Robert ",911 Dispatch,Private Property,44.07636,-74.32835
0.5,6,St. Lawrence,0.0,2018,8,0,0,0,0,0,0,2.0,2,5.0,"Baldwin,Adam J",Other,Private Property,44.38015,-74.76836
547.0,5,Clinton,410150.0,2018,7,0,0,0,3,0,0,28.0,6,3.0,"Booth,Jared T",911 Dispatch,Forest Preserve,44.87449,-73.6375
1.0,5,Saratoga,0.0,2018,5,0,0,0,0,0,0,2.0,8,5.0,"Goetke,Anthony G",911 Dispatch,Private Property,42.9574,-73.76569
26.5,5,Essex,0.0,2018,5,0,0,0,0,0,0,8.0,8,5.0,"Perryman,Arthur C",DEC Dispatch,Forest Preserve,43.96341,-73.73635
6.9,3,Sullivan,0.0,2018,4,0,0,0,0,0,0,1.0,8,5.0,"Franke Jr,Richard D",911 Dispatch,Private Property,41.86574,-74.82441999999998
0.1,5,Hamilton,0.0,2018,6,0,0,0,0,0,0,3.0,3,5.0,"Waters,James ",Ranger Patrol,Forest Preserve,43.90587,-74.54505999999998
1.4,4,Albany,0.0,2018,7,0,0,0,0,0,0,0.0,1,5.0,"Nally,David X",Ranger Patrol,Other Government,42.73964,-73.89046
4.0,8,Steuben,0.0,2018,4,0,0,0,0,0,0,0.0,3,5.0,"Carpenter,Timothy J",Ranger Patrol,State Forest/RF Area,42.22474,-77.08691
0.5,1,Suffolk,0.0,2018,4,0,0,0,0,0,0,1.0,6,5.0,"Rusher IV,John J",911 Dispatch,Unique Area,40.77338,-73.3007
0.1,9,Erie,0.0,2018,5,0,0,0,0,0,0,1.0,2,5.0,"Kennedy,John S",DEC Dispatch,State Forest/RF Area,42.88937,-78.71845
2.3,5,Clinton,0.0,2018,9,0,0,0,0,0,0,2.0,6,5.0,"Booth,Jared T",Ranger Patrol,Private Property,44.61529,-73.77964
13.5,8,Steuben,0.0,2018,4,0,0,0,0,0,0,0.0,3,5.0,"Carpenter,Timothy J",DEC Dispatch,State Forest/RF Area,42.21608,-77.40562
0.5,3,Ulster,0.0,2018,5,0,0,0,0,0,0,2.0,9,5.0,"Slade,Kevin M",911 Dispatch,Private Property,41.96001,-74.1119
0.1,5,Franklin,0.0,2018,5,0,0,0,0,0,0,1.0,1,5.0,"Sabo,Scott L",911 Dispatch,Forest Preserve,44.58566,-74.28726999999998
0.1,5,Hamilton,0.0,2018,7,0,0,0,0,0,0,1.0,9,5.0,"Miller,Gary W",Other,Forest Preserve,43.70851,-74.47188
0.1,5,Franklin,0.0,2018,8,0,0,0,0,0,0,1.0,8,5.0,"Balerno,Jeffrey ",Other,Other Government,44.33546,-74.14954
2.4,3,Orange,0.0,2018,4,0,0,0,0,0,0,1.0,9,5.0,"Lee,Patrick L",Other,Other Government,41.36208,-74.16691999999998
7.0,4,Albany,0.0,2018,10,0,0,0,0,0,0,0.0,2,5.0,"Seeley,Jason J",Ranger Patrol,Other Government,42.74409,-73.89731
2.0,1,Suffolk,0.0,2018,5,0,0,0,0,0,0,0.0,3,5.0,"Gallagher,Bryan ",Ranger Patrol,State Forest/RF Area,40.536,-72.49
4.7,6,Jefferson,0.0,2018,5,0,0,0,0,0,0,5.0,2,4.0,"Thomes,Howard F",Other,Private Property,44.09641,-76.07243000000003
0.1,8,Wayne,0.0,2018,4,0,0,0,0,0,0,0.0,8,5.0,"Wickens,Ryan A",Landowner,Wildlife Management Area,43.26745,-76.8864
0.1,5,Hamilton,0.0,2018,7,0,0,0,0,0,0,2.0,9,5.0,"Miller,Gary W",Other,Forest Preserve,43.50296,-74.37477
0.1,5,Hamilton,0.0,2018,8,0,0,0,0,0,0,1.0,7,5.0,"Miller,Gary W",Other,Forest Preserve,43.49228,-74.39227
0.3,1,Suffolk,0.0,2018,3,0,0,0,0,0,0,0.0,1,5.0,"Rusher IV,John J",Fire Department,Other Government,40.7857,-73.28523
1.4,3,Sullivan,0.0,2018,5,0,3,0,0,13,6,2.0,1,3.0,"Hettenbaugh,Matthew S",911 Dispatch,Private Property,41.7183,-74.64143
